loan_amnt,purpose,revenue,dti_n,fico_n,home_ownership_n,emp_length_n,Default
15000,major_purchase,185000,22.36,737,MORTGAGE,6,0
15000,major_purchase,48006,18.08,692,RENT,2,0
15000,major_purchase,110000,15.33,802,MORTGAGE,11,0
15000,major_purchase,120000,15.07,662,RENT,4,1
15000,major_purchase,96000,14.52,697,OWN,0,0
15000,major_purchase,40000,12.57,662,RENT,4,0
15000,major_purchase,100000,11.87,767,MORTGAGE,2,0
15000,major_purchase,60000,11.82,777,RENT,7,1
15000,major_purchase,150000,5.66,717,MORTGAGE,11,0
15000,major_purchase,100000,1.01,747,RENT,3,0
14850,major_purchase,120000,12.36,722,RENT,1,0
14350,major_purchase,70000,34.44,762,OWN,11,0
14000,major_purchase,32000,27.04,737,RENT,4,0
14000,major_purchase,120000,6.51,742,MORTGAGE,11,1
13000,major_purchase,115000,16.65,732,MORTGAGE,11,0
12900,major_purchase,38000,2.59,707,RENT,4,0
12000,major_purchase,35000,30.08,712,RENT,11,1
12000,major_purchase,49750,24.08,667,MORTGAGE,11,0
12000,major_purchase,44000,21.03,732,RENT,10,1
12000,major_purchase,42500,20.56,697,RENT,10,0
12000,major_purchase,85000,19.09,687,RENT,5,0
12000,major_purchase,80000,13.95,707,RENT,11,0
12000,major_purchase,140000,12.39,667,OWN,11,0
12000,major_purchase,42000,10.72,727,OWN,11,0
12000,major_purchase,120000,10.51,772,RENT,4,0
12000,major_purchase,130000,9.42,732,RENT,5,0
12000,major_purchase,75000,7.49,717,RENT,7,1
12000,major_purchase,94000,5.91,807,MORTGAGE,6,0
12000,major_purchase,140000,4.25,677,MORTGAGE,11,1
12000,major_purchase,26895,2.98,702,OWN,0,1
11600,major_purchase,53951.48,16.26,762,MORTGAGE,11,1
10500,major_purchase,60000,8.5,807,MORTGAGE,11,0
10400,major_purchase,122000,16.2,837,OWN,11,0
10000,major_purchase,86000,24.27,682,MORTGAGE,9,0
10000,major_purchase,47000,23.67,722,MORTGAGE,11,0
10000,major_purchase,132000,22.03,707,MORTGAGE,11,0
10000,major_purchase,43000,21.52,672,RENT,2,0
10000,major_purchase,80000,21.39,732,RENT,11,1
10000,major_purchase,64000,20.59,757,OWN,11,0
10000,major_purchase,48000,19.48,697,RENT,11,0
10000,major_purchase,60000,19.04,687,MORTGAGE,5,0
10000,major_purchase,32000,16.84,752,MORTGAGE,11,0
10000,major_purchase,105000,15.53,707,RENT,4,0
10000,major_purchase,85000,15.35,667,RENT,11,0
10000,major_purchase,75000,15.33,757,MORTGAGE,11,0
10000,major_purchase,30000,12.96,737,RENT,6,0
10000,major_purchase,90000,12.56,752,RENT,11,0
10000,major_purchase,47500,11.47,747,RENT,4,0
10000,major_purchase,60000,11.36,762,OWN,3,0
10000,major_purchase,100000,10.96,677,MORTGAGE,11,0
10000,major_purchase,120000,10.63,797,MORTGAGE,7,0
10000,major_purchase,46000,10.62,717,RENT,6,0
10000,major_purchase,75000,9.74,712,RENT,11,0
10000,major_purchase,100000,8.89,737,MORTGAGE,11,0
10000,major_purchase,45000,8.85,812,MORTGAGE,3,0
10000,major_purchase,71000,7.74,682,RENT,3,1
10000,major_purchase,220000,6.86,727,OWN,10,0
10000,major_purchase,64000,6.49,737,MORTGAGE,11,0
10000,major_purchase,44000,4.5,787,MORTGAGE,1,0
10000,major_purchase,75000,2.86,722,RENT,3,0
10000,major_purchase,50000,1.54,722,MORTGAGE,4,0
10000,major_purchase,90000,1.11,772,MORTGAGE,6,0
10000,major_purchase,160000,0.02,717,RENT,1,0
9800,major_purchase,50075,14.14,792,MORTGAGE,6,0
9800,major_purchase,85000,13.26,687,MORTGAGE,11,0
9800,major_purchase,115000,11.85,747,OWN,4,0
9800,major_purchase,34000,10.59,662,OWN,4,0
9800,major_purchase,120000,6.11,697,MORTGAGE,11,0
9600,major_purchase,71000,24.07,667,MORTGAGE,9,0
9600,major_purchase,65000,20.79,662,MORTGAGE,11,0
9600,major_purchase,65000,17.66,672,RENT,11,0
9600,major_purchase,120000,8.09,712,OWN,8,0
9500,major_purchase,74000,21.55,682,OWN,11,0
9500,major_purchase,103000,12.72,712,MORTGAGE,9,0
9075,major_purchase,51000,17.58,692,OWN,0,1
9000,major_purchase,41000,21.66,692,MORTGAGE,9,0
9000,major_purchase,65000,16.25,662,MORTGAGE,11,1
9000,major_purchase,60000,14.46,807,MORTGAGE,4,0
9000,major_purchase,118000,8.02,692,MORTGAGE,3,0
9000,major_purchase,40000,0.9,757,MORTGAGE,2,0
8500,major_purchase,106584,19.76,712,RENT,1,0
8500,major_purchase,142000,0.56,777,RENT,9,1
8400,major_purchase,68000,23.17,677,MORTGAGE,11,0
8400,major_purchase,129000,23.13,727,MORTGAGE,11,0
8400,major_purchase,60000,14.54,737,MORTGAGE,6,0
8400,major_purchase,110000,6.47,677,RENT,3,0
8400,major_purchase,150000,4.17,722,RENT,2,0
8000,major_purchase,40000,35.88,677,OWN,1,0
8000,major_purchase,59000,28.95,707,MORTGAGE,11,0
8000,major_purchase,38500,23.19,727,MORTGAGE,2,0
8000,major_purchase,80100,23,757,RENT,5,0
8000,major_purchase,38000,22.3,697,MORTGAGE,1,0
8000,major_purchase,51000,21.99,667,MORTGAGE,11,0
8000,major_purchase,40000,18.15,702,MORTGAGE,7,0
8000,major_purchase,65000,14.99,692,MORTGAGE,11,0
8000,major_purchase,61063.72,12.53,682,RENT,6,1
8000,major_purchase,52000,8.82,772,MORTGAGE,6,0
8000,major_purchase,43000,4.45,682,RENT,1,1
7500,major_purchase,50000,13.54,757,MORTGAGE,7,1
7300,major_purchase,82720,15.1,722,OWN,7,0
7200,major_purchase,110000,15.94,667,OWN,11,1
7200,major_purchase,50000,2.47,682,OWN,11,0
7000,major_purchase,80000,33.62,692,MORTGAGE,11,0
7000,major_purchase,42000,30.08,722,RENT,2,0
7000,major_purchase,54000,30.07,672,MORTGAGE,11,0
7000,major_purchase,118000,26.49,727,MORTGAGE,6,0
7000,major_purchase,45000,11.57,662,RENT,5,0
7000,major_purchase,112000,10.96,702,RENT,11,0
7000,major_purchase,75000,7.1,677,RENT,11,1
7000,major_purchase,80000,1.67,667,MORTGAGE,8,0
6775,major_purchase,40000,19.41,692,MORTGAGE,3,0
6600,major_purchase,140000,5.34,692,RENT,11,0
6550,major_purchase,28000,21.65,807,MORTGAGE,0,0
6500,major_purchase,109000,14.04,692,RENT,8,0
6500,major_purchase,75000,7.92,737,MORTGAGE,7,0
6400,major_purchase,80000,17.63,667,MORTGAGE,3,0
6400,major_purchase,55000,10.57,677,MORTGAGE,11,0
6400,major_purchase,35000,8.06,762,RENT,1,0
6000,major_purchase,75000,33.46,707,MORTGAGE,11,0
6000,major_purchase,125000,29.11,682,MORTGAGE,11,0
6000,major_purchase,100000,24.95,687,RENT,11,0
6000,major_purchase,125000,17.7,707,MORTGAGE,1,0
6000,major_purchase,128568,14.29,722,MORTGAGE,6,0
6000,major_purchase,50000,13.35,662,MORTGAGE,11,1
6000,major_purchase,71000,12.69,712,MORTGAGE,5,0
6000,major_purchase,71700,12.55,682,OWN,11,0
6000,major_purchase,20000,10.57,727,RENT,7,1
6000,major_purchase,53000,9.38,692,MORTGAGE,1,0
6000,major_purchase,38000,7.39,662,RENT,3,1
6000,major_purchase,55000,6.83,667,RENT,7,0
6000,major_purchase,39000,6.28,747,RENT,9,0
6000,major_purchase,130000,6.05,722,MORTGAGE,11,0
6000,major_purchase,109000,5.7,682,MORTGAGE,11,0
6000,major_purchase,40000,5.38,687,RENT,1,1
6000,major_purchase,70000,1.54,672,MORTGAGE,11,0
6000,major_purchase,45000,0,777,RENT,1,0
5600,major_purchase,54000,22.35,742,MORTGAGE,9,0
5600,major_purchase,40000,1.54,717,RENT,1,0
5500,major_purchase,140000,28.35,697,MORTGAGE,3,0
5500,major_purchase,185000,3.77,762,RENT,5,0
5000,major_purchase,38000,31.62,727,RENT,3,0
5000,major_purchase,82000,31.58,682,MORTGAGE,6,0
5000,major_purchase,31000,25.09,717,OWN,11,0
5000,major_purchase,40000,23.88,662,MORTGAGE,9,0
5000,major_purchase,50000,22.35,677,RENT,8,0
5000,major_purchase,44000,21.38,722,RENT,3,0
5000,major_purchase,72000,21.37,712,OWN,11,0
5000,major_purchase,75000,20.69,712,MORTGAGE,1,0
5000,major_purchase,35000,17.94,717,RENT,2,0
5000,major_purchase,127000,17.49,722,OWN,11,0
5000,major_purchase,100000,16.57,662,MORTGAGE,10,0
5000,major_purchase,35000,16.43,712,RENT,6,1
5000,major_purchase,46000,16.25,702,RENT,8,0
5000,major_purchase,53000,15.38,662,MORTGAGE,1,0
5000,major_purchase,52000,15,702,RENT,9,1
5000,major_purchase,115000,14.97,672,MORTGAGE,3,0
5000,major_purchase,70000,14.59,732,RENT,2,0
5000,major_purchase,52000,11.03,722,MORTGAGE,10,0
5000,major_purchase,120000,10.67,687,OWN,3,0
5000,major_purchase,40000,9.09,692,MORTGAGE,4,0
5000,major_purchase,77000,8.99,717,RENT,11,0
5000,major_purchase,35000,8.74,757,RENT,2,0
5000,major_purchase,48000,7.3,672,RENT,11,0
5000,major_purchase,42000,3.75,692,MORTGAGE,6,0
5000,major_purchase,40000,3.09,662,RENT,0,0
5000,major_purchase,30000,2.4,707,MORTGAGE,1,0
5000,major_purchase,40000,1.02,667,RENT,2,0
4800,major_purchase,33000,37.13,692,RENT,4,0
4800,major_purchase,104000,18.14,677,RENT,11,0
4800,major_purchase,96000,8.83,677,MORTGAGE,8,0
4800,major_purchase,80000,4.14,832,MORTGAGE,11,0
4750,major_purchase,45000,8.85,707,MORTGAGE,7,0
4500,major_purchase,17000,28.18,707,MORTGAGE,4,1
4500,major_purchase,22500,9.28,682,MORTGAGE,6,0
4000,major_purchase,36000,33.3,742,MORTGAGE,11,0
4000,major_purchase,40000,26.79,687,OWN,10,0
4000,major_purchase,60000,17.02,677,RENT,6,0
4000,major_purchase,56510,15.76,667,OWN,1,0
4000,major_purchase,65000,14.96,717,OWN,11,0
4000,major_purchase,80000,14.03,692,MORTGAGE,1,0
4000,major_purchase,98000,13.48,727,RENT,11,0
4000,major_purchase,130000,12.17,727,RENT,11,0
4000,major_purchase,70000,9.21,702,MORTGAGE,5,0
3800,major_purchase,20400,6.94,737,MORTGAGE,0,1
3600,major_purchase,40000,16.26,707,RENT,4,0
3600,major_purchase,24000,15.85,727,RENT,0,0
3600,major_purchase,50000,3.5,767,RENT,6,0
3500,major_purchase,95000,25.07,662,RENT,11,0
3500,major_purchase,75000,20.93,682,MORTGAGE,10,0
3500,major_purchase,55000,16.93,692,OWN,11,0
3500,major_purchase,70000,13.12,717,MORTGAGE,11,0
3500,major_purchase,43000,12.67,677,RENT,4,0
3500,major_purchase,45000,11.04,697,OWN,11,0
3500,major_purchase,60000,6.68,672,RENT,7,1
3500,major_purchase,70000,2.24,772,MORTGAGE,11,0
3200,major_purchase,205000,15.4,697,MORTGAGE,1,0
3125,major_purchase,58000,9.02,697,RENT,5,1
3025,major_purchase,44500,8.14,707,RENT,3,0
3000,major_purchase,86000,26.01,682,RENT,4,0
3000,major_purchase,20000,18.91,692,RENT,3,0
3000,major_purchase,46000,15.13,707,OWN,8,0
3000,major_purchase,40000,11.55,707,RENT,1,0
3000,major_purchase,133280,8.58,692,MORTGAGE,1,0
3000,major_purchase,60000,7.9,717,RENT,5,0
3000,major_purchase,36000,6.09,702,RENT,3,0
3000,major_purchase,55000,5.61,772,MORTGAGE,6,0
3000,major_purchase,85000,3.64,787,MORTGAGE,11,0
3000,major_purchase,40000,3.24,772,MORTGAGE,11,0
2975,major_purchase,101000,15.35,702,MORTGAGE,11,0
2975,major_purchase,50000,9.17,662,RENT,1,1
2800,major_purchase,30000,17.92,672,RENT,1,0
2700,major_purchase,65000,16.27,692,OWN,11,0
2500,major_purchase,59000,25.45,662,MORTGAGE,11,0
2500,major_purchase,90000,21.45,667,RENT,6,1
2500,major_purchase,63500,19.49,682,MORTGAGE,9,0
2500,major_purchase,100000,18.07,667,RENT,5,1
2500,major_purchase,73000,16.85,672,MORTGAGE,7,0
2500,major_purchase,60000,16.82,747,RENT,3,1
2500,major_purchase,35475,16.54,682,OWN,7,0
2500,major_purchase,71000,11.21,732,MORTGAGE,4,0
2500,major_purchase,27040,10.87,712,RENT,1,0
2400,major_purchase,17580,27.14,712,RENT,0,0
2400,major_purchase,29000,20.38,667,RENT,11,1
2400,major_purchase,50000,2.81,717,RENT,1,0
2025,major_purchase,25000,22.83,697,RENT,3,0
2000,major_purchase,26000,32.92,782,OWN,0,0
2000,major_purchase,53700,28.34,722,OWN,11,0
2000,major_purchase,47000,24.82,717,MORTGAGE,2,1
2000,major_purchase,50000,22.55,692,RENT,0,0
2000,major_purchase,60000,20.74,687,RENT,11,1
2000,major_purchase,27000,18.67,682,RENT,11,0
2000,major_purchase,104875,13.29,707,MORTGAGE,4,0
2000,major_purchase,120000,11.37,692,MORTGAGE,5,0
2000,major_purchase,35000,8.47,762,RENT,3,0
2000,major_purchase,31000,6.58,797,OWN,3,0
2000,major_purchase,52000,3.32,672,RENT,11,0
1925,major_purchase,69000,27.08,712,RENT,9,0
1800,major_purchase,22300,4.52,682,RENT,4,1
1800,major_purchase,28000,3.56,677,MORTGAGE,5,0
1600,major_purchase,58000,15.41,677,OWN,9,0
1600,major_purchase,20000,0.84,667,RENT,1,0
1500,major_purchase,78600,28.35,697,MORTGAGE,11,0
1500,major_purchase,70000,17.86,662,MORTGAGE,11,0
1500,major_purchase,12000,5.2,692,RENT,0,0
1200,major_purchase,48000,8.13,662,MORTGAGE,11,0
1000,major_purchase,35986,37.32,697,MORTGAGE,6,0
1000,major_purchase,52750,22.32,667,RENT,11,0
1000,major_purchase,37500,19.99,722,MORTGAGE,11,0
1000,major_purchase,36969,15.16,667,RENT,10,0
1000,major_purchase,50000,4.08,717,MORTGAGE,7,0
1000,major_purchase,23000,3.91,707,OWN,4,0
35000,medical,130000,29.31,667,RENT,2,1
35000,medical,92000,25.02,767,RENT,11,0
35000,medical,260000,11.53,747,RENT,3,1
35000,medical,180000,5.01,672,MORTGAGE,11,0
32750,medical,135000,25.17,747,MORTGAGE,11,0
28225,medical,66400,19.84,702,MORTGAGE,11,0
25000,medical,60000,20.56,682,RENT,7,1
25000,medical,105000,16.27,782,MORTGAGE,5,0
25000,medical,140000,4.42,742,RENT,7,0
24000,medical,64000,18.75,682,OWN,0,1
24000,medical,300000,10.78,667,MORTGAGE,6,0
22000,medical,84000,15.37,692,MORTGAGE,4,0
20450,medical,130000,6.29,687,MORTGAGE,0,0
20000,medical,43000,24.45,727,RENT,3,1
20000,medical,60000,20.06,717,RENT,11,0
20000,medical,88560,12.89,707,RENT,6,0
20000,medical,40000,10.04,732,MORTGAGE,10,1
20000,medical,100000,9.37,662,RENT,3,0
19625,medical,58000,21.19,697,MORTGAGE,11,1
19200,medical,62000,35.6,697,MORTGAGE,11,0
18000,medical,93000,7.9,722,MORTGAGE,6,0
18000,medical,42000,2.46,677,MORTGAGE,8,0
17850,medical,40000,26.88,662,RENT,6,1
17500,medical,35000,9.51,717,MORTGAGE,7,0
17050,medical,115000,8.18,672,RENT,5,0
16000,medical,64000,36.58,737,MORTGAGE,7,0
16000,medical,135000,20.24,722,MORTGAGE,4,0
16000,medical,43272,13.01,682,MORTGAGE,0,0
15900,medical,44200,31.66,727,MORTGAGE,6,1
15675,medical,52000,33.39,787,OWN,3,0
15600,medical,120000,27.69,667,MORTGAGE,11,1
15000,medical,60000,25.8,712,RENT,2,1
15000,medical,110000,22.67,747,MORTGAGE,7,0
15000,medical,75000,20.05,737,RENT,0,0
15000,medical,99000,17.44,662,RENT,10,0
15000,medical,159000,9.95,667,RENT,1,0
15000,medical,93500,7.01,717,RENT,8,0
14400,medical,73000,19.04,702,MORTGAGE,5,0
14000,medical,50000,19.88,807,MORTGAGE,11,0
13800,medical,70000,33.17,682,MORTGAGE,11,0
13600,medical,118000,18.45,702,MORTGAGE,7,0
13600,medical,50400,8.59,757,MORTGAGE,4,0
12500,medical,66000,24.65,697,RENT,4,0
12000,medical,85000,39.99,682,MORTGAGE,6,0
12000,medical,65000,39.44,697,RENT,6,0
12000,medical,88000,27.68,687,MORTGAGE,11,0
12000,medical,102000,19.84,697,RENT,7,0
12000,medical,148000,17.06,682,MORTGAGE,8,1
12000,medical,190000,16.62,682,RENT,6,0
12000,medical,40000,13.89,737,MORTGAGE,11,0
11200,medical,42000,14.91,672,RENT,4,1
11000,medical,35000,15.53,692,RENT,0,0
10875,medical,34000,15.95,667,RENT,6,1
10000,medical,65000,34.58,692,MORTGAGE,0,1
10000,medical,106000,28.65,717,OWN,11,0
10000,medical,101000,25.12,667,RENT,1,0
10000,medical,85000,23.39,677,RENT,11,0
10000,medical,71000,20.38,707,OWN,11,0
10000,medical,69000,19.62,662,MORTGAGE,11,0
10000,medical,36000,19.27,737,RENT,9,1
10000,medical,105000,16.39,712,MORTGAGE,11,0
10000,medical,33000,7.93,692,RENT,8,0
10000,medical,28000,2.7,717,RENT,5,0
10000,medical,90000,2.28,817,MORTGAGE,11,0
10000,medical,120000,0.14,817,RENT,11,0
9950,medical,200000,18.85,667,MORTGAGE,11,0
9600,medical,97200,23.75,687,OWN,11,0
9600,medical,245000,8.71,667,MORTGAGE,11,0
9350,medical,35000,17.87,707,OWN,6,1
9025,medical,52320,9.33,757,RENT,11,0
9000,medical,82000,18.25,792,RENT,2,0
8950,medical,77000,36.38,677,MORTGAGE,11,1
8400,medical,98000,33.31,682,MORTGAGE,11,0
8400,medical,63000,30.3,682,MORTGAGE,11,0
8000,medical,37000,44.59,682,RENT,11,0
8000,medical,35000,34.84,687,MORTGAGE,5,0
8000,medical,100000,28.24,692,RENT,11,0
8000,medical,37000,28.09,722,RENT,0,0
8000,medical,50000,17.81,682,RENT,1,0
8000,medical,60000,14.16,702,MORTGAGE,8,0
7500,medical,39000,1.38,697,OWN,5,0
7225,medical,30000,8.68,662,RENT,3,0
7200,medical,55000,15.64,712,MORTGAGE,11,0
7000,medical,39400,39.75,677,RENT,0,1
7000,medical,52000,20.56,702,MORTGAGE,8,1
7000,medical,37311,10.92,667,RENT,6,0
6500,medical,49000,16.56,717,RENT,6,0
6500,medical,44500,10.54,737,OWN,1,0
6400,medical,87000,67.6,732,MORTGAGE,3,1
6400,medical,75000,25.09,692,MORTGAGE,6,1
6400,medical,20000,15.25,702,RENT,2,1
6325,medical,21100,15.93,662,MORTGAGE,1,0
6300,medical,33000,16.28,667,MORTGAGE,6,0
6025,medical,35000,19.14,702,RENT,0,0
6000,medical,60000,26.12,697,RENT,2,0
6000,medical,40000,22.62,697,OWN,3,0
6000,medical,90000,22.14,682,MORTGAGE,11,0
6000,medical,113000,17.77,722,OWN,11,0
6000,medical,45000,17.6,757,MORTGAGE,10,0
6000,medical,40000,15.84,692,OWN,6,0
6000,medical,150000,15.1,677,MORTGAGE,7,0
6000,medical,60000,12.44,677,OWN,4,0
6000,medical,108000,2.94,817,MORTGAGE,3,0
5500,medical,75000,11.33,672,RENT,6,0
5500,medical,70000,4.89,662,RENT,1,0
5300,medical,15600,16.92,707,MORTGAGE,0,0
5200,medical,50000,21.58,762,MORTGAGE,4,0
5000,medical,46000,38.43,672,RENT,0,1
5000,medical,53500,34.86,697,RENT,11,1
5000,medical,84000,29.02,682,RENT,8,0
5000,medical,60000,27.08,667,MORTGAGE,11,1
5000,medical,35000,19.58,692,MORTGAGE,11,0
5000,medical,57000,15.75,692,RENT,5,0
5000,medical,62000,14.44,667,RENT,8,0
5000,medical,75000,10.64,677,MORTGAGE,8,0
5000,medical,56000,10.05,707,MORTGAGE,11,0
5000,medical,38000,9.25,667,MORTGAGE,11,0
5000,medical,30000,8.16,662,MORTGAGE,7,1
5000,medical,117000,6.89,667,MORTGAGE,11,0
5000,medical,71000,1.81,672,MORTGAGE,11,0
4800,medical,124000,7.57,697,MORTGAGE,3,0
4200,medical,120000,4.87,677,MORTGAGE,11,0
4000,medical,18000,33.2,742,RENT,0,1
4000,medical,105000,13.27,677,MORTGAGE,11,0
4000,medical,80000,12.09,702,RENT,3,0
3875,medical,12936,3.25,677,RENT,0,0
3850,medical,65000,19.44,667,RENT,3,1
3850,medical,15000,19.33,687,RENT,2,0
3600,medical,58000,22.06,682,MORTGAGE,11,1
3600,medical,36000,20.97,717,OWN,7,1
3600,medical,30000,3.28,747,RENT,3,1
3500,medical,68000,37.49,737,MORTGAGE,11,0
3500,medical,40000,14.55,732,RENT,1,0
3300,medical,125000,7.56,677,MORTGAGE,8,0
3250,medical,165000,25.53,702,MORTGAGE,11,0
3200,medical,33600,13.39,682,RENT,6,0
3000,medical,85000,30.35,687,MORTGAGE,11,1
3000,medical,55000,25.64,672,RENT,3,0
3000,medical,86000,25.34,677,MORTGAGE,4,0
3000,medical,60000,21.42,737,RENT,7,0
3000,medical,85000,12.07,677,MORTGAGE,11,0
2500,medical,130000,32.04,667,OWN,4,0
2500,medical,26000,31.63,672,RENT,4,0
2500,medical,100000,26.82,712,RENT,3,0
2500,medical,88000,16.39,667,MORTGAGE,11,0
2100,medical,78204,19.43,672,OWN,5,0
2000,medical,88000,23.28,697,RENT,6,0
2000,medical,36000,13.1,682,RENT,11,0
2000,medical,26375,12.61,667,OWN,0,0
1600,medical,60000,17.15,677,RENT,0,0
1600,medical,40000,4.32,677,RENT,8,0
1550,medical,76000,29.32,782,OWN,11,0
1500,medical,55000,15.31,677,RENT,9,0
1500,medical,69000,9.7,692,MORTGAGE,0,0
1400,medical,85000,12.95,662,MORTGAGE,11,0
1350,medical,37000,0.91,662,RENT,3,0
1200,medical,60000,18.68,662,RENT,8,0
1200,medical,54000,9.91,752,RENT,2,0
1000,medical,27000,26.71,722,RENT,7,0
1000,medical,72000,26.59,667,RENT,2,0
1000,medical,52400,20.29,682,MORTGAGE,5,0
1000,medical,72000,19.87,707,RENT,4,0
1000,medical,60000,9.08,707,MORTGAGE,11,0
40000,moving,132000,56.21,692,RENT,11,0
35000,moving,75572,3.18,797,MORTGAGE,1,0
33075,moving,200000,13.12,682,RENT,11,0
32000,moving,95000,9.39,682,RENT,11,1
30000,moving,75000,11.84,707,RENT,4,0
21000,moving,60000,34.12,667,RENT,11,1
21000,moving,120000,24.36,662,MORTGAGE,4,0
21000,moving,140000,22.49,732,MORTGAGE,11,0
20000,moving,135000,14.97,732,MORTGAGE,11,0
19700,moving,93000,16.41,662,MORTGAGE,8,0
15475,moving,43500,39.03,717,MORTGAGE,11,0
15400,moving,39520,20.29,762,RENT,2,0
15000,moving,58600,108.67,672,RENT,0,1
15000,moving,90000,24.58,712,MORTGAGE,1,0
15000,moving,42000,17.91,662,RENT,3,0
15000,moving,85000,9.74,792,RENT,1,0
15000,moving,220000,9.52,752,RENT,1,0
14400,moving,168000,31.07,697,OWN,1,0
14000,moving,104000,10.46,727,MORTGAGE,11,0
13000,moving,62000,18.58,667,RENT,6,1
12600,moving,50000,8.52,692,OWN,2,0
12000,moving,60408,31.23,702,OWN,1,1
12000,moving,45000,26.52,672,RENT,4,0
12000,moving,60000,23.95,662,RENT,7,1
12000,moving,115000,11.52,802,RENT,8,0
11200,moving,31200,4.54,677,RENT,5,1
11000,moving,295000,7.92,667,RENT,5,0
10000,moving,48000,36,687,OWN,8,0
10000,moving,55000,27.93,672,MORTGAGE,0,0
10000,moving,36000,27.6,682,RENT,1,1
10000,moving,90000,26.13,672,MORTGAGE,11,0
10000,moving,64000,23.95,732,RENT,4,0
10000,moving,165000,17.62,662,MORTGAGE,4,0
10000,moving,44000,17.49,677,RENT,3,0
10000,moving,175000,15.57,687,MORTGAGE,1,0
10000,moving,85000,15.54,702,RENT,3,0
10000,moving,65000,10.21,717,RENT,11,1
10000,moving,100000,8.16,737,RENT,1,0
10000,moving,250000,1.59,677,MORTGAGE,5,0
9800,moving,36000,18.6,662,RENT,2,0
9600,moving,120000,37.65,692,OWN,6,0
9600,moving,75000,17.82,662,RENT,11,1
8000,moving,61307,30.79,662,MORTGAGE,11,1
